analyst_model,corpus,arm,country,period,theta,theta_star,coup_success,n_senders_shown,jf_true_shown,n_join_true_shown,fall_est,join_pct_est,n_sender_parsed,n_sender_imputed_p,sender_accuracy,n_top5_join_true,parse_ok_fall,parse_ok_join_pct,api_error
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,166,-0.6141225055437568,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,167,-0.2985120836757955,,,10,1.0,10,85.0,70.0,10,0,0.6,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,168,-0.3109637614481597,,,10,1.0,10,85.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,169,-0.16099933770285446,,,10,1.0,10,70.0,60.0,10,0,0.6,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,170,-1.4559686555693936,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,171,0.7207911279366741,,,10,0.5,5,40.0,50.0,10,0,0.6,3,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,172,-0.8675064695544235,,,10,1.0,10,85.0,80.0,10,0,1.0,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,173,0.020397701900471243,,,10,1.0,10,70.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,174,0.25584720912429015,,,10,1.0,10,40.0,50.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,175,2.8057524741190636,,,10,0.0,0,0.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,176,-1.1006292356781064,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,177,1.3889994330021125,,,10,0.0,0,20.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,178,1.1700160387898748,,,10,0.0,0,20.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,179,0.9623657170229227,,,10,0.4,4,20.0,40.0,10,0,0.5,2,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,180,-0.5781993616789748,,,10,1.0,10,80.0,60.0,10,0,0.6,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,181,0.23757766204067732,,,10,1.0,10,60.0,70.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,182,0.5639247222097237,,,10,0.5,5,40.0,40.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,183,2.279797735761173,,,10,0.1,1,20.0,10.0,10,0,0.8,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,184,0.6311263100038518,,,10,0.3,3,40.0,50.0,10,0,0.8,3,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,185,1.0089684191666792,,,10,0.0,0,20.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,186,0.6031172481344635,,,10,0.7,7,40.0,50.0,10,0,0.5,3,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,187,0.39598036074586135,,,10,0.8,8,60.0,50.0,10,0,1.0,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,188,0.9385469056438451,,,10,0.1,1,40.0,0.0,10,0,0.9,1,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,189,-0.11895700148681967,,,10,1.0,10,80.0,70.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,190,0.8531735658885008,,,10,0.2,2,20.0,40.0,10,0,0.6,1,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,191,-0.9063001560713548,,,10,1.0,10,85.0,70.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,192,-0.05366206240252286,,,10,1.0,10,60.0,50.0,10,0,0.6,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,193,-0.4741743289639843,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,194,1.363933727681729,,,10,0.0,0,20.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,195,-0.0660396828012669,,,10,1.0,10,65.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,196,1.4636509662670905,,,10,0.0,0,5.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,197,0.6983651087110878,,,10,0.8,8,60.0,50.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,198,1.7938157633790497,,,10,0.1,1,20.0,30.0,10,0,0.6,1,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,199,0.16522081905178454,,,10,1.0,10,65.0,60.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,200,0.12378003238536384,,,10,1.0,10,70.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,201,1.050701481727136,,,10,0.1,1,20.0,0.0,10,0,0.9,1,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,202,-0.10887174946629122,,,10,1.0,10,70.0,60.0,10,0,0.5,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,203,0.897427722017322,,,10,0.2,2,20.0,30.0,10,0,0.6,1,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,204,1.5629907969643282,,,10,0.2,2,20.0,20.0,10,0,0.4,1,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,205,0.3712217267190495,,,10,0.6,6,40.0,50.0,10,0,1.0,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,206,0.6694748470077628,,,10,0.7,7,40.0,50.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,207,-0.1164729311966482,,,10,1.0,10,60.0,50.0,10,0,0.6,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,208,-0.7852107488312394,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,209,0.03549149873289892,,,10,1.0,10,70.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,210,1.5155835837878568,,,10,0.0,0,20.0,10.0,10,0,0.8,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,211,0.9297264198464326,,,10,0.0,0,15.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,212,-0.4060358256066407,,,10,0.9,9,80.0,60.0,10,0,0.7,4,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,213,0.6865492421890571,,,10,0.4,4,40.0,50.0,10,0,0.9,4,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,214,-0.4882368271914373,,,10,1.0,10,80.0,70.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,215,1.729681558505269,,,10,0.0,0,5.0,10.0,10,0,0.9,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,216,-0.1744011460939553,,,10,1.0,10,85.0,80.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,217,-0.3813567898958664,,,10,1.0,10,80.0,70.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,218,-0.1395157443597387,,,10,1.0,10,80.0,70.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,219,2.137969551524649,,,10,0.0,0,20.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,220,0.4432026813239338,,,10,0.7,7,40.0,50.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,221,-1.8727593589560654,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,222,-0.376538927073002,,,10,1.0,10,85.0,80.0,10,0,0.8,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,223,-0.2453162647245854,,,10,1.0,10,85.0,80.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,224,-0.9473749786423982,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,225,0.43476856624404736,,,10,0.4,4,20.0,40.0,10,0,0.6,2,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,226,0.33462881137834394,,,10,0.7,7,40.0,50.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,227,1.2216546424071704,,,10,0.2,2,40.0,60.0,10,0,0.5,1,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,228,-0.18771854301743762,,,10,1.0,10,75.0,60.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,229,0.5977436453725389,,,10,0.6,6,40.0,50.0,10,0,0.9,4,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,230,1.6016508040805444,,,10,0.0,0,5.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,231,1.362562871166371,,,10,0.0,0,5.0,10.0,10,0,0.8,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,232,-0.07671824168436553,,,10,1.0,10,70.0,60.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,233,-1.6246445900005915,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,234,1.1081455391472659,,,10,0.1,1,10.0,0.0,10,0,0.9,1,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,235,0.6078191912711488,,,10,0.5,5,60.0,50.0,10,0,0.5,3,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,236,0.4316933114716277,,,10,0.7,7,40.0,50.0,10,0,0.7,4,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,237,-0.3394483218099056,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,238,1.954237992516152,,,10,0.1,1,5.0,0.0,10,0,0.8,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,239,1.2333947118190067,,,10,0.0,0,20.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,240,0.8935740457959287,,,10,0.0,0,20.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,241,1.8662412294448443,,,10,0.0,0,5.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,242,-0.909555670130753,,,10,1.0,10,85.0,80.0,10,0,0.9,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,243,0.2589541280343815,,,10,0.8,8,65.0,60.0,10,0,0.7,4,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,244,-0.34636142670466674,,,10,1.0,10,75.0,60.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,245,0.7531741738946068,,,10,0.3,3,40.0,50.0,10,0,0.7,3,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,246,1.823920313405331,,,10,0.1,1,5.0,0.0,10,0,0.9,1,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,247,1.4713871992959826,,,10,0.0,0,20.0,0.0,10,0,1.0,0,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,248,-0.33026167260170974,,,10,0.9,9,80.0,70.0,10,0,0.7,5,True,True,False
meta-llama/llama-4-maverick-17b-128e-instruct,clean_qwen30,baseline,0,249,-0.6837597024797135,,,10,1.0,10,80.0,80.0,10,0,0.7,5,True,True,False
