message_id,source_arm_id,country,period,sender_agent_id,theta,sender_z_score,original_message,direct_message,coded_message,first_order_similarity,factual_equivalence_pass,style_balance_pass,qc_notes,manual_same_regime_strength,manual_coded_less_direct,manual_extra_punishment_risk,manual_confusing_or_nonsensical,manual_length_hedge_specificity_sentiment_urgency_balanced,manual_notes
3ef31d620c2e7585a44a464d,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,3,84,4,-0.22973530756872873,-0.9850887527039267,"*""The regime’s grip is loosening, but not fast enough for them to panic—yet. The infighting is real, the security forces are still playing by the old rules, and the streets are quiet because people are betting on the status quo holding, at least for now. But the cracks are there, and the foreigners are watching like hawks. Stay sharp—this could tip either way, and soon.""*","*""The regime’s grip is loosening, but not fast enough for them to panic—yet. The infighting is real, the security forces are still playing by the old rules, and the streets are quiet because people are betting on the status quo holding, at least for now. But the cracks are there, and the foreigners are watching like hawks. Stay sharp—this could tip either way, and soon.""*","*""The walls are cracking, but they’re still standing—just quieter now. The guards are watching the doors more than the streets, and the whispers are getting louder, but no one’s stepping forward yet. Stay sharp, but don’t rush. The moment will come, but we won’t see it until it’s already here.""*",0.09766229095486423,False,True,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
0c64700f800186d95936ed65,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,3,77,22,0.30941291837822393,0.1444421478331449,"*""Something’s shifting—you can feel it in the air. The regime’s still standing, but it’s like a house of cards: one wrong move, and the whole thing could wobble. People are waking up, testing the edges, but no one’s sure yet if it’s safe to push—or if the walls will just push back harder. Stay sharp, stay quiet, and keep your circles tight. This could go either way.""*","*""Something’s shifting—you can feel it in the air. The regime’s still standing, but it’s like a house of cards: one wrong move, and the whole thing could wobble. People are waking up, testing the edges, but no one’s sure yet if it’s safe to push—or if the walls will just push back harder. Stay sharp, stay quiet, and keep your circles tight. This could go either way.""*","*""Things seem steady for now—too steady, maybe. The usual faces are all smiling in public, but the merchant down the street packed up his shop overnight, and the security folks are watching each other more than us. The system’s holding, but something’s shifting under the surface—like the ground before an earthquake. Keep your heads down, but stay ready.""*",0.08703064180982763,False,True,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
ec399beb4a68d300ef0e85e6,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,1,39,17,0.21072481288007028,1.7920304271755871,"*""Look, the regime’s stronger than we thought—elites are falling in line, the security forces are tightening their grip without even trying, and the money’s still flowing in. The streets are restless, but no one’s ready to move, and the courts just proved they’ll play along. If we’re going to do anything, it has to be soon—before the cracks start showing, or before they decide to preempt us.""*","*""Look, the regime’s stronger than we thought—elites are falling in line, the security forces are tightening their grip without even trying, and the money’s still flowing in. The streets are restless, but no one’s ready to move, and the courts just proved they’ll play along. If we’re going to do anything, it has to be soon—before the cracks start showing, or before they decide to preempt us.""*","*""The walls are holding—for now. Everyone’s playing along, but the cracks are there if you know where to look. Let’s keep our eyes open and our plans quiet.""*",0.20655673724265783,False,False,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
6886e79ee2067ec4c0a6c2e8,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,0,40,9,0.2172365040016686,-0.006695403468087539,"*""The regime’s grip is tighter than ever, but it’s not steady—just look at the delays in payments, the way the younger crowd is getting restless, and how even the old guard is watching their backs instead of just barking orders. Something’s coming, but no one knows if it’ll be a crackdown or a collapse—so stay sharp, keep your circles small, and don’t assume anything’s certain. We might only get one warning.""*","*""The regime’s grip is tighter than ever, but it’s not steady—just look at the delays in payments, the way the younger crowd is getting restless, and how even the old guard is watching their backs instead of just barking orders. Something’s coming, but no one knows if it’ll be a crackdown or a collapse—so stay sharp, keep your circles small, and don’t assume anything’s certain. We might only get one warning.""*","*""The air feels heavier lately—like everyone’s holding their breath, but no one’s sure if it’s before a storm or just another long pause. The clinic’s stocking up, the generals’ kids are packing bags, and the streets are humming with whispers instead of silence. Could be nothing, could be the calm before something. Stay sharp, but don’t let it show.""*",0.13158181026979984,False,True,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
0e1e629878634d5c3af76dd6,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,3,99,22,0.4944457548763822,0.04336137482334181,"*""Listen—this isn’t just the usual tension. The top is holding together for now, but it’s like a dam with cracks you can’t see yet. The streets are quiet, but not because people are calm—it’s like everyone’s holding their breath, waiting for the next thing to break. If the commanders move, or if the money runs out, this could go fast. Stay sharp, but don’t panic. We need to be ready to act—or disappear—before the choice is taken from us.""*","*""Listen—this isn’t just the usual tension. The top is holding together for now, but it’s like a dam with cracks you can’t see yet. The streets are quiet, but not because people are calm—it’s like everyone’s holding their breath, waiting for the next thing to break. If the commanders move, or if the money runs out, this could go fast. Stay sharp, but don’t panic. We need to be ready to act—or disappear—before the choice is taken from us.""*","*""Things seem quieter than they have in years—too quiet, maybe. The usual cracks aren’t showing, but that just means the pressure’s building somewhere else. Keep your heads down, but stay ready—if anything shifts, it’ll happen fast.""*",0.12087373964421039,False,False,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
45143f4865566279b2c9d0f4,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,1,35,16,0.5798565630410358,2.997317612773868,"*""Look, the walls are still standing—no cracks, no panic. The elites are doubling down, the military’s not even on edge, and the usual noise online is getting *answered*, not just silenced. But here’s the thing: the doctors and teachers are whispering in corners, a few big names are quietly moving cash abroad, and the foreigners are suddenly ‘worried about dialogue.’ It’s not collapsing, but something’s shifting under the surface—like the ground before an earthquake. Stay sharp, but don’t move yet. We’ll know more when the first domino *doesn’t* fall.""*","*""Look, the walls are still standing—no cracks, no panic. The elites are doubling down, the military’s not even on edge, and the usual noise online is getting *answered*, not just silenced. But here’s the thing: the doctors and teachers are whispering in corners, a few big names are quietly moving cash abroad, and the foreigners are suddenly ‘worried about dialogue.’ It’s not collapsing, but something’s shifting under the surface—like the ground before an earthquake. Stay sharp, but don’t move yet. We’ll know more when the first domino *doesn’t* fall.""*","*""The walls are holding—stronger than we thought. The ship’s not just afloat; it’s being polished while we watch. Let’s keep our eyes open, but for now, the wind’s at their backs.""*",0.18115220483641536,False,False,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
bf8f0ff6e9407ca0527e98e5,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,4,77,2,-0.18076258644278512,-1.0749530674062218,"*""They’re still in control, but the cracks are showing—elite infighting, sloppy security, and even the pharmacist is stockpiling meds like he’s expecting trouble. The mood’s shifting from whispers to something sharper, and the regime’s overcompensating with new propaganda. Stay sharp—this could move fast.""*","*""They’re still in control, but the cracks are showing—elite infighting, sloppy security, and even the pharmacist is stockpiling meds like he’s expecting trouble. The mood’s shifting from whispers to something sharper, and the regime’s overcompensating with new propaganda. Stay sharp—this could move fast.""*","*""The air feels different now—like the ground’s shifting under us, and not just for the usual reasons. The usual signs are all there, but quieter, like everyone’s holding their breath waiting for the next move. Let’s keep our eyes open and our heads down—this could go fast, one way or the other.""*",0.09618104667609617,False,False,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
ad77e61f1f21491520093937,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,0,3,18,-0.05931788553484087,-1.353480210189758,"*""The air feels different—less noise from above, but the quiet isn’t calm. The usual channels are moving slower, and the streets remember what the broadcasts forget. Stay sharp, but keep your hands steady. We’ll know soon if this is a storm or just the wind shifting.""*","*""The air feels different—less noise from above, but the quiet isn’t calm. The usual channels are moving slower, and the streets remember what the broadcasts forget. Stay sharp, but keep your hands steady. We’ll know soon if this is a storm or just the wind shifting.""*","*""The regime’s grip is still tight, but the cracks are showing—people are talking more, even when they shouldn’t, and the security forces seem more worried about holding on than striking out. It’s not clear if this is the quiet before the storm or just the usual tension, but one thing’s sure: the old rules don’t feel as safe as they used to.""*",0.11414387190455634,False,False,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
bc34573ae1594ecd06a66991,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,2,99,19,0.4649215252342954,0.6226451651124898,"*""They’re holding on by their fingernails—everyone can feel it. The fear’s still there, but now the real danger is doing nothing while the cracks get wider. Stay sharp, but don’t move yet. The moment’s coming, but we won’t know it until it’s here.""*","*""They’re holding on by their fingernails—everyone can feel it. The fear’s still there, but now the real danger is doing nothing while the cracks get wider. Stay sharp, but don’t move yet. The moment’s coming, but we won’t know it until it’s here.""*","*""The air feels different—like something’s shifting, but no one’s sure if it’s a crack in the wall or just the wind changing. The usual signs are there, but the regime’s moves don’t add up to confidence, just… tension. Stay sharp, but don’t assume anything yet.""*",0.09681919642857142,False,True,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
c7bf91d7fa5b4345a78a38bb,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,3,4,6,0.13709783129675548,1.478542945942387,"*""The air feels heavier than usual—like a storm holding its breath. The usual rhythms are off, but the music still plays, and the bankers keep counting. Let’s keep our eyes open and our steps quiet.""*","*""The air feels heavier than usual—like a storm holding its breath. The usual rhythms are off, but the music still plays, and the bankers keep counting. Let’s keep our eyes open and our steps quiet.""*","*""Looks like the walls are holding—no cracks, no whispers, just the same old silence. Even the usual grumblers are keeping their heads down, and the money’s flowing like nothing’s wrong. Maybe we’re the only ones still waiting for the other shoe to drop.""*",0.09078947368421053,False,False,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
cd36445e178a7b6349c9c214,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,4,39,0,-0.01608755252094815,-0.7027491677659227,"*""The regime’s still standing, but it’s like watching someone hold a crumbling wall—everyone’s pretending it’s solid, but the cracks are there. The fear’s shifting, though: now it’s quieter than the silence itself. Stay sharp, but don’t rush—this isn’t the moment to move, but it might be the last one to prepare.""*","*""The regime’s still standing, but it’s like watching someone hold a crumbling wall—everyone’s pretending it’s solid, but the cracks are there. The fear’s shifting, though: now it’s quieter than the silence itself. Stay sharp, but don’t rush—this isn’t the moment to move, but it might be the last one to prepare.""*","*""The air feels different—less like the old quiet, more like the calm before something shifts. The regime’s still standing, but the cracks are showing in the way they move, not just in the streets. Keep your eyes open, but don’t let the waiting make you careless.""*",0.15985221674876848,False,True,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
b28fa8aeceaa8a66856ad7b9,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,2,69,11,0.2920053153765646,0.3987412125771761,"*""They’re still holding on tight, but the cracks are there—orders are being followed, but slower, and the money’s still flowing, just with a tighter leash. The real question isn’t if things will break, but *when*—and whether we’re ready when they do. Stay sharp, but don’t rush. The quiet now might just be the calm before the storm.""*","*""They’re still holding on tight, but the cracks are there—orders are being followed, but slower, and the money’s still flowing, just with a tighter leash. The real question isn’t if things will break, but *when*—and whether we’re ready when they do. Stay sharp, but don’t rush. The quiet now might just be the calm before the storm.""*","*""The walls are cracking, but the house isn’t falling yet—just listen to how the wind’s changed. The generals are still on leave, the ministers are talking past each other, and the censors are *explaining* instead of just erasing. But the streets? Still quiet. For now, we watch the gaps, not the noise.""*",0.13083881578947368,False,True,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
207d39e0d44971488ccb78cb,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,4,33,7,0.2872954524807749,-0.2029041638347202,"*""The regime’s still standing, but it’s like watching a building with cracks in the foundation—no one’s sure when it’ll come down, but everyone’s quietly bracing for it. The real shift isn’t in the streets yet, but in the way people are talking, planning, and testing the edges. Stay sharp, but don’t rush—this isn’t over, but it’s not holding forever either.""*","*""The regime’s still standing, but it’s like watching a building with cracks in the foundation—no one’s sure when it’ll come down, but everyone’s quietly bracing for it. The real shift isn’t in the streets yet, but in the way people are talking, planning, and testing the edges. Stay sharp, but don’t rush—this isn’t over, but it’s not holding forever either.""*","*""The air feels quieter than usual—checkpoints thinning, memes popping up like mushrooms after rain, but no real movement. The machine’s still humming, just louder in some places, and the bosses seem more focused on the long game than the next protest. Stay sharp, but no need to panic—yet.""*",0.11298696447913942,False,False,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
f4dae6721f8313926aa7f5cf,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,1,34,2,-0.2461228574997305,0.6024098319082446,"*""They’re still in control, but it’s like watching someone hold a stack of plates—everyone can see the wobble, even if nothing’s fallen yet. The streets are quiet, but not because people are happy; it’s the kind of quiet before something shifts, and the question isn’t *if* but *what* will tip it.""*","*""They’re still in control, but it’s like watching someone hold a stack of plates—everyone can see the wobble, even if nothing’s fallen yet. The streets are quiet, but not because people are happy; it’s the kind of quiet before something shifts, and the question isn’t *if* but *what* will tip it.""*","*""The air feels heavier than usual—like everyone’s holding their breath, waiting for something to crack, but no one’s sure what. The usual signs are there, but the regime’s still standing, and for now, the fields are still being harvested and the markets are open. Maybe that’s the point—nothing’s changing, but nothing’s *stable* either. Keep your eyes open, but don’t let them see you looking.""*",0.11566957485112866,False,False,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
9f589732961f8ba76627cd9f,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,2,92,7,0.19103558328477038,-0.9137467765815351,"*""The walls are cracking—but not all at once. The old guard is still playing chess, but the board’s getting crowded, and the pieces that were frozen are moving again. Keep your ears open, your doors light, and your bags packed just in case. This could go either way, and soon.""*","*""The walls are cracking—but not all at once. The old guard is still playing chess, but the board’s getting crowded, and the pieces that were frozen are moving again. Keep your ears open, your doors light, and your bags packed just in case. This could go either way, and soon.""*","*""The air feels different—less like tension before a storm, more like the quiet when a machine starts to slow down. The elites are speaking with one voice, the patrols are pulling back from the usual spots, and even the traders are holding their breath. Not sure if it’s the calm before something breaks or just the system finding a new, lower gear—but either way, we should all be ready to move fast if things shift.""*",0.09512494021999043,False,False,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
3f405abe57f029ad464ec26a,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,2,13,17,0.22809404067098016,2.4244906511563853,"*""The air feels heavier these days—less fear, more quiet, as if everyone’s holding their breath. The usual channels are tightening, but the signs are clear: the machine is running smoothly, and the pieces are all in place. Let’s stay sharp, but careful—words matter more than ever now.""*","*""The air feels heavier these days—less fear, more quiet, as if everyone’s holding their breath. The usual channels are tightening, but the signs are clear: the machine is running smoothly, and the pieces are all in place. Let’s stay sharp, but careful—words matter more than ever now.""*","*""Things feel like they’re holding, but the cracks are showing—garbage piles up, orders flip overnight, and even the loyalists are asking about exit plans. The regime’s tightening its grip, but the question isn’t if something snaps—it’s whether they can fix it before it does.""*",0.07811209439528025,False,True,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
7983b455c159d10175e96e1f,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,2,70,24,-0.13242428212494806,-0.34009175110947404,"*""Look, I don’t think we’re on the edge of collapse—yet—but something’s shifting. The regime’s tightening its grip, but the cracks are showing in weird ways: people are still going about their lives, but there’s this quiet tension, like everyone’s holding their breath. The real question is whether this is just another round of tightening or if the system’s finally starting to fray at the edges. Either way, we need to stay sharp—things could move fast if the wrong spark hits.""*","*""Look, I don’t think we’re on the edge of collapse—yet—but something’s shifting. The regime’s tightening its grip, but the cracks are showing in weird ways: people are still going about their lives, but there’s this quiet tension, like everyone’s holding their breath. The real question is whether this is just another round of tightening or if the system’s finally starting to fray at the edges. Either way, we need to stay sharp—things could move fast if the wrong spark hits.""*","*""The walls are cracking—you can hear it in the way they stumble over their own words now, even in the official broadcasts. The contractors are already counting their foreign cash, and the streets? They’re not just whispering anymore. But the real question isn’t if, it’s when—and whether the uniformed ones will step in to hold it together or let it all come down. Stay sharp, but don’t move yet. The air feels different, but the ground’s still shifting.""*",0.1333301027330878,False,True,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
1ddb89ac600b25a6726204e0,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,2,21,10,0.6154357721310123,0.8055324702805902,"*""Things feel like they’re holding, but it’s the kind of holding where you can hear the ice cracking underfoot—no one’s panicking yet, but the smart ones are already shifting their weight. The real question isn’t if something’s coming, but who’s going to trip first when the ground gives way.""*","*""Things feel like they’re holding, but it’s the kind of holding where you can hear the ice cracking underfoot—no one’s panicking yet, but the smart ones are already shifting their weight. The real question isn’t if something’s coming, but who’s going to trip first when the ground gives way.""*","*""The walls are still standing, but the cracks are in the foundation—not the plaster. The generals’ wives are packing their summer clothes for the countryside, while the doctors and teachers are finally learning to whisper in unison. The census got ‘postponed’—funny how that happens when the ledger doesn’t add up. Stay sharp, but don’t rush. The show must go on… for now.""*",0.06623167229304178,False,True,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
e343a017b3f9c2e0a377cc32,legacy_comm_baseline_mistral|legacy_sender_surveillance_mistral,0,54,5,-0.11872415122547013,-0.07453426608942558,"*""The cracks are showing—late payments, security forces backing down, even taxi drivers talking openly about change—but it’s still a knife’s edge. The regime’s holding on by threads, but if we push too soon, we might snap them before we’re ready. Stay sharp, stay quiet, and watch for the moment when hesitation becomes the real risk.""*","*""The cracks are showing—late payments, security forces backing down, even taxi drivers talking openly about change—but it’s still a knife’s edge. The regime’s holding on by threads, but if we push too soon, we might snap them before we’re ready. Stay sharp, stay quiet, and watch for the moment when hesitation becomes the real risk.""*","*""Things feel steady for now—too steady, maybe. The script’s tight, the forces are holding back, and the money’s moving in quiet ways, but that new comms push and the conference next quarter? That’s not just for show. Still, we all know how fast the wind can change—let’s keep our ears open and our steps light. And… yeah, the clicks on the line aren’t helping. Stay sharp, but no need to panic yet.""*",0.10662479542307207,False,False,paired real baseline/surveillance source messages; not an LLM-rewritten factual-equivalence bank,,,,,,
