model_label,arm_label,run_id,arm_id,model,country,period,seed,theta,z_public,sigma,benefit,cost,theta_star,n_agents,n_valid,n_join,join_fraction_valid,coup_success,theoretical_attack,message_stage_context,decision_context,decision_task,message_source_arm,message_transform,belief_timing,belief_information,api_error_rate,unparseable_rate
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,208,6160,-0.7852107488312394,0.28131045743781513,0.3,1.0,1.0,0.5,10,10,1,0.1,True,0.9999908233331438,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,209,6160,0.03549149873289892,0.18920683941085237,0.3,1.0,1.0,0.5,10,10,6,0.6,True,0.9392323779932581,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,210,6160,1.5155835837878568,0.2752032798597443,0.3,1.0,1.0,0.5,10,10,10,1.0,False,0.0003555302086387585,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,211,6160,0.9297264198464326,0.25530444686548776,0.3,1.0,1.0,0.5,10,10,9,0.9,False,0.07601162893197484,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,212,6160,-0.4060358256066407,0.35955909130862945,0.3,1.0,1.0,0.5,10,10,0,0.0,True,0.9987366248074695,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,213,6160,0.6865492421890571,0.24225466738414778,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.2670265633254819,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,214,6160,-0.4882368271914373,0.19453799236112906,0.3,1.0,1.0,0.5,10,10,2,0.2,True,0.9995063531466832,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,215,6160,1.729681558505269,0.2965378260919632,0.3,1.0,1.0,0.5,10,10,10,1.0,False,2.0752462087371168e-05,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,216,6160,-0.1744011460939553,0.22061195955773477,0.3,1.0,1.0,0.5,10,10,4,0.4,True,0.987712026842352,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,217,6160,-0.3813567898958664,0.22780663844413165,0.3,1.0,1.0,0.5,10,10,5,0.5,True,0.9983475473700464,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,218,6160,-0.1395157443597387,0.20242786401612942,0.3,1.0,1.0,0.5,10,10,3,0.3,True,0.983485029126202,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,219,6160,2.137969551524649,0.15838789653401586,0.3,1.0,1.0,0.5,10,10,9,0.9,False,2.382034260683287e-08,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,220,6160,0.4432026813239338,0.26809328280787287,0.3,1.0,1.0,0.5,10,10,9,0.9,True,0.5750807119215315,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,221,6160,-1.8727593589560654,0.20641576654802954,0.3,1.0,1.0,0.5,10,10,1,0.1,True,0.9999999999999987,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,222,6160,-0.376538927073002,0.3312186091166384,0.3,1.0,1.0,0.5,10,10,4,0.4,True,0.9982599053370766,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,223,6160,-0.2453162647245854,0.16034843881187388,0.3,1.0,1.0,0.5,10,10,0,0.0,True,0.9935112755998573,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,224,6160,-0.9473749786423982,0.12902160012517713,0.3,1.0,1.0,0.5,10,10,1,0.1,True,0.9999992985184983,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,225,6160,0.43476856624404736,0.21317386444165665,0.3,1.0,1.0,0.5,10,10,9,0.9,True,0.5860665339389176,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,226,6160,0.33462881137834394,0.2843996553241067,0.3,1.0,1.0,0.5,10,10,9,0.9,True,0.7092644916138566,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,227,6160,1.2216546424071704,0.24415116488036123,0.3,1.0,1.0,0.5,10,10,10,1.0,False,0.0080748339866975,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,228,6160,-0.18771854301743762,0.17357988238288352,0.3,1.0,1.0,0.5,10,10,5,0.5,True,0.9890585739886594,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,229,6160,0.5977436453725389,0.2586966516454845,0.3,1.0,1.0,0.5,10,10,9,0.9,True,0.3722832423007938,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,230,6160,1.6016508040805444,0.1923903211785598,0.3,1.0,1.0,0.5,10,10,9,0.9,False,0.00012025010983198621,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,231,6160,1.362562871166371,0.3211303245585428,0.3,1.0,1.0,0.5,10,10,10,1.0,False,0.0020187970361966144,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,232,6160,-0.07671824168436553,0.27708181578331786,0.3,1.0,1.0,0.5,10,10,5,0.5,True,0.9727219087407544,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,233,6160,-1.6246445900005915,0.19125034502016486,0.3,1.0,1.0,0.5,10,10,0,0.0,True,0.9999999999992903,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,234,6160,1.1081455391472659,0.27222388542287534,0.3,1.0,1.0,0.5,10,10,10,1.0,False,0.021323445515626444,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,235,6160,0.6078191912711488,0.19439475078601864,0.3,1.0,1.0,0.5,10,10,9,0.9,True,0.3596489455552888,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,236,6160,0.4316933114716277,0.2650751664048554,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.5900559728462744,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,237,6160,-0.3394483218099056,0.3812032425609384,0.3,1.0,1.0,0.5,10,10,0,0.0,True,0.9974302761991546,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,238,6160,1.954237992516152,0.23272638409349797,0.3,1.0,1.0,0.5,10,10,10,1.0,False,6.252612589481016e-07,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,239,6160,1.2333947118190067,0.24122555775359325,0.3,1.0,1.0,0.5,10,10,9,0.9,False,0.007249657974405827,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,240,6160,0.8935740457959287,0.19471001554407777,0.3,1.0,1.0,0.5,10,10,9,0.9,True,0.09477466335081686,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,241,6160,1.8662412294448443,0.22595553612006247,0.3,1.0,1.0,0.5,10,10,9,0.9,False,2.6300480480502465e-06,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,242,6160,-0.909555670130753,0.2941885073366575,0.3,1.0,1.0,0.5,10,10,1,0.1,True,0.9999986897252909,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,243,6160,0.2589541280343815,0.2320733925781776,0.3,1.0,1.0,0.5,10,10,8,0.8,True,0.789153126579972,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,244,6160,-0.34636142670466674,0.32630605237925836,0.3,1.0,1.0,0.5,10,10,2,0.2,True,0.9976078172602715,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,245,6160,0.7531741738946068,0.16930489960066672,0.3,1.0,1.0,0.5,10,10,9,0.9,True,0.19935875649211693,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,246,6160,1.823920313405331,0.22899967222425938,0.3,1.0,1.0,0.5,10,10,10,1.0,False,5.09580520270002e-06,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,247,6160,1.4713871992959826,0.23419320533846685,0.3,1.0,1.0,0.5,10,10,10,1.0,False,0.0006019440680701454,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,248,6160,-0.33026167260170974,0.31767408489124666,0.3,1.0,1.0,0.5,10,10,1,0.1,True,0.9971759348515378,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,flip,large_random_flip_qwen30-20260508T010216Z,large_random_flip_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,249,6160,-0.6837597024797135,0.23329927247535615,0.3,1.0,1.0,0.5,10,10,0,0.0,True,0.999960243908957,none,none,coordination,none,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,0,6160,2.2084435727029392,0.34688961589454764,0.3,1.0,1.0,0.5,10,10,0,0.0,False,6.175400126633436e-09,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,1,6160,-0.0840272131538356,0.2794351282705289,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.974218085425701,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,2,6160,-1.342985845988638,0.2888868511013317,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9999999995958426,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,3,6160,-0.7357762720014793,0.17829596720540514,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9999809949710043,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,4,6160,1.7405863051563712,0.2950849165449744,0.3,1.0,1.0,0.5,10,10,0,0.0,False,1.7725512240833284e-05,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,5,6160,0.09253504398813692,0.24637080153463678,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9128025049516035,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,6,6160,-0.40540160078521015,0.2914049110621376,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9987277778778542,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,7,6160,0.9026031956943686,0.2553613708424929,0.3,1.0,1.0,0.5,10,10,2,0.2,False,0.08979627089159375,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,8,6160,-0.21193827712562924,0.26601572489516573,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9911809150795988,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,9,6160,-0.7926112780551091,0.23556142669272706,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9999917893112655,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,10,6160,0.8709729588444134,0.31793864080278045,0.3,1.0,1.0,0.5,10,10,0,0.0,False,0.10812216891220233,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,11,6160,-0.5889618897082081,0.3077172656347933,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9998582196305627,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,12,6160,-0.48798342459139393,0.24274994901062003,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9995048675999646,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,13,6160,-0.4093381533858193,0.24150900780794232,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9987817869939777,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,14,6160,-0.9681689072365186,0.2350611473516816,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9999995057054252,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,15,6160,-0.3278435965009775,0.2964037265779711,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9971053165494806,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,16,6160,-1.3202871746110207,0.21547318038960978,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9999999993509178,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,17,6160,-0.45116800936150714,0.24831560011729004,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9992392730410702,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,18,6160,-0.6303725204183697,0.20053201022065564,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9999176894592108,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,19,6160,0.05544048503644988,0.27801474182862507,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9308118968702168,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,20,6160,-1.1864534004244258,0.3371293575471744,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9999999905352962,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,21,6160,0.7665489665938894,0.2691891094442471,0.3,1.0,1.0,0.5,10,10,1,0.1,False,0.18713685397781915,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,22,6160,-0.7329141684791195,0.23614409921623525,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9999801925186205,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,23,6160,-0.15722581090196172,0.23479357406558474,0.3,1.0,1.0,0.5,10,10,9,0.9,True,0.9857651535205341,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,24,6160,-0.6371044851873062,0.29690327249613485,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9999247819013036,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,25,6160,-0.04041413825513096,0.2977954515447846,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9641785331594717,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,26,6160,-0.9890538197976713,0.28266511331098515,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9999996538524974,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,27,6160,0.5816696754244333,0.274206987795264,0.3,1.0,1.0,0.5,10,10,9,0.9,True,0.39272172245458703,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,28,6160,-0.890366807852594,0.16108599455998818,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9999982114782544,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,29,6160,1.669007613092012,0.2443424405187572,0.3,1.0,1.0,0.5,10,10,1,0.1,False,4.875774364002053e-05,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,30,6160,0.35409498990250415,0.21515492700500807,0.3,1.0,1.0,0.5,10,10,4,0.4,True,0.6866404946947939,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,31,6160,-0.4893100574360898,0.17773387076264155,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9995125992113182,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,32,6160,0.18591099743605066,0.29813806392753683,0.3,1.0,1.0,0.5,10,10,8,0.8,True,0.8524417571460736,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,33,6160,-1.6581229231135635,0.25304268083453524,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9999999999996848,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,34,6160,0.7766748194356448,0.31849792205509114,0.3,1.0,1.0,0.5,10,10,4,0.4,False,0.178199250920429,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,35,6160,-0.03821176548720445,0.3085745749303982,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.963596545328767,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,36,6160,-0.9788016233777563,0.25027773843215306,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.999999587457972,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,37,6160,0.9806922701754881,0.17899086047546542,0.3,1.0,1.0,0.5,10,10,2,0.2,False,0.05454380657039277,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,38,6160,-0.21981793497195978,0.2524291710018556,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.991788863304457,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,39,6160,2.598450726571504,0.30194265444037094,0.3,1.0,1.0,0.5,10,10,1,0.1,False,1.3278492905394748e-12,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,40,6160,-0.30633715523982363,0.26998114169213394,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9964036748031607,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,41,6160,1.5176399864882117,0.284014230545886,0.3,1.0,1.0,0.5,10,10,0,0.0,False,0.00034675347549631587,none,none,coordination,live,none,none,none,0.0,0.0
Qwen3-30B-A3B,comm,large_random_comm_baseline_qwen30-20260508T010216Z,large_random_comm_baseline_qwen30,qwen/qwen3-30b-a3b-instruct-2507,0,42,6160,2.934606721085606,0.21321783819419585,0.3,1.0,1.0,0.5,10,10,0,0.0,False,2.4218190404897836e-16,none,none,coordination,live,none,none,none,0.0,0.0
